@relation snake_game

@attribute snake_pos_x NUMERIC
@attribute snake_pos_y NUMERIC
@attribute snake_pos_x_next NUMERIC
@attribute snake_pos_y_next NUMERIC
@attribute food_pos_x NUMERIC
@attribute food_pos_y NUMERIC
@attribute food_side_y {UP, DOWN, EQUAL}
@attribute food_side_x {RIGHT, LEFT, EQUAL}
@attribute manhattan_distance NUMERIC
@attribute next_manhattan_distance NUMERIC
@attribute large_snake NUMERIC
@attribute right_safe {True, False}
@attribute left_safe {True, False}
@attribute up_safe {True, False}
@attribute down_safe {True, False}
@attribute cycle {True, False}
@attribute body_indirection {True, False}
@attribute previous_direction {UP, DOWN, LEFT, RIGHT}
@attribute direction {UP, DOWN, LEFT, RIGHT}
@attribute score NUMERIC
@attribute next_score NUMERIC

@data
220,450,210,450,460,190,UP,RIGHT,500,510,5,False,True,True,True,False,False,LEFT,LEFT,112,111
210,450,200,450,460,190,UP,RIGHT,510,520,5,False,True,True,True,False,False,LEFT,LEFT,111,110
210,450,200,450,460,190,UP,RIGHT,510,520,5,False,True,True,True,False,False,LEFT,LEFT,111,110
200,450,200,440,460,190,UP,RIGHT,520,510,5,False,True,True,True,False,False,LEFT,UP,110,109
200,450,200,440,460,190,UP,RIGHT,520,510,5,False,True,True,True,True,False,UP,UP,110,109
200,440,200,430,460,190,UP,RIGHT,510,500,5,True,True,True,False,True,False,UP,UP,109,108
200,440,200,430,460,190,UP,RIGHT,510,500,5,True,True,True,False,True,False,UP,UP,109,108
200,430,200,420,460,190,UP,RIGHT,500,490,5,True,True,True,False,True,False,UP,UP,108,107
200,430,200,420,460,190,UP,RIGHT,500,490,5,True,True,True,False,True,False,UP,UP,108,107
200,420,210,420,460,190,UP,RIGHT,490,480,5,True,True,True,False,True,False,UP,RIGHT,107,106
200,420,210,420,460,190,UP,RIGHT,490,480,5,True,True,True,False,True,False,RIGHT,RIGHT,107,106
210,420,220,420,460,190,UP,RIGHT,480,470,5,True,False,True,True,True,False,RIGHT,RIGHT,106,105
210,420,220,420,460,190,UP,RIGHT,480,470,5,True,False,True,True,True,False,RIGHT,RIGHT,106,105
220,420,230,420,460,190,UP,RIGHT,470,460,5,True,False,True,True,True,False,RIGHT,RIGHT,105,104
220,420,230,420,460,190,UP,RIGHT,470,460,5,True,False,True,True,True,False,RIGHT,RIGHT,105,104
230,420,240,420,460,190,UP,RIGHT,460,450,5,True,False,True,True,True,False,RIGHT,RIGHT,104,103
230,420,240,420,460,190,UP,RIGHT,460,450,5,True,False,True,True,True,False,RIGHT,RIGHT,104,103
240,420,250,420,460,190,UP,RIGHT,450,440,5,True,False,True,True,True,False,RIGHT,RIGHT,103,102
240,420,250,420,460,190,UP,RIGHT,450,440,5,True,False,True,True,True,False,RIGHT,RIGHT,103,102
250,420,260,420,460,190,UP,RIGHT,440,430,5,True,False,True,True,True,False,RIGHT,RIGHT,102,101
250,420,260,420,460,190,UP,RIGHT,440,430,5,True,False,True,True,True,False,RIGHT,RIGHT,102,101
260,420,270,420,460,190,UP,RIGHT,430,420,5,True,False,True,True,True,False,RIGHT,RIGHT,101,100
260,420,270,420,460,190,UP,RIGHT,430,420,5,True,False,True,True,True,False,RIGHT,RIGHT,101,100
270,420,280,420,460,190,UP,RIGHT,420,410,5,True,False,True,True,True,False,RIGHT,RIGHT,100,99
270,420,280,420,460,190,UP,RIGHT,420,410,5,True,False,True,True,True,False,RIGHT,RIGHT,100,99
280,420,290,420,460,190,UP,RIGHT,410,400,5,True,False,True,True,True,False,RIGHT,RIGHT,99,98
280,420,290,420,460,190,UP,RIGHT,410,400,5,True,False,True,True,True,False,RIGHT,RIGHT,99,98
290,420,300,420,460,190,UP,RIGHT,400,390,5,True,False,True,True,True,False,RIGHT,RIGHT,98,97
290,420,300,420,460,190,UP,RIGHT,400,390,5,True,False,True,True,True,False,RIGHT,RIGHT,98,97
300,420,310,420,460,190,UP,RIGHT,390,380,5,True,False,True,True,True,False,RIGHT,RIGHT,97,96
300,420,310,420,460,190,UP,RIGHT,390,380,5,True,False,True,True,True,False,RIGHT,RIGHT,97,96
310,420,320,420,460,190,UP,RIGHT,380,370,5,True,False,True,True,True,False,RIGHT,RIGHT,96,95
310,420,320,420,460,190,UP,RIGHT,380,370,5,True,False,True,True,True,False,RIGHT,RIGHT,96,95
320,420,330,420,460,190,UP,RIGHT,370,360,5,True,False,True,True,True,False,RIGHT,RIGHT,95,94
320,420,330,420,460,190,UP,RIGHT,370,360,5,True,False,True,True,True,False,RIGHT,RIGHT,95,94
330,420,340,420,460,190,UP,RIGHT,360,350,5,True,False,True,True,True,False,RIGHT,RIGHT,94,93
330,420,340,420,460,190,UP,RIGHT,360,350,5,True,False,True,True,True,False,RIGHT,RIGHT,94,93
340,420,350,420,460,190,UP,RIGHT,350,340,5,True,False,True,True,True,False,RIGHT,RIGHT,93,92
340,420,350,420,460,190,UP,RIGHT,350,340,5,True,False,True,True,True,False,RIGHT,RIGHT,93,92
350,420,360,420,460,190,UP,RIGHT,340,330,5,True,False,True,True,True,False,RIGHT,RIGHT,92,91
350,420,360,420,460,190,UP,RIGHT,340,330,5,True,False,True,True,True,False,RIGHT,RIGHT,92,91
360,420,370,420,460,190,UP,RIGHT,330,320,5,True,False,True,True,True,False,RIGHT,RIGHT,91,90
360,420,370,420,460,190,UP,RIGHT,330,320,5,True,False,True,True,True,False,RIGHT,RIGHT,91,90
370,420,380,420,460,190,UP,RIGHT,320,310,5,True,False,True,True,True,False,RIGHT,RIGHT,90,89
370,420,380,420,460,190,UP,RIGHT,320,310,5,True,False,True,True,True,False,RIGHT,RIGHT,90,89
380,420,390,420,460,190,UP,RIGHT,310,300,5,True,False,True,True,True,False,RIGHT,RIGHT,89,88
380,420,390,420,460,190,UP,RIGHT,310,300,5,True,False,True,True,True,False,RIGHT,RIGHT,89,88
390,420,400,420,460,190,UP,RIGHT,300,290,5,True,False,True,True,True,False,RIGHT,RIGHT,88,87
390,420,400,420,460,190,UP,RIGHT,300,290,5,True,False,True,True,True,False,RIGHT,RIGHT,88,87
400,420,410,420,460,190,UP,RIGHT,290,280,5,True,False,True,True,True,False,RIGHT,RIGHT,87,86
400,420,410,420,460,190,UP,RIGHT,290,280,5,True,False,True,True,True,False,RIGHT,RIGHT,87,86
410,420,420,420,460,190,UP,RIGHT,280,270,5,True,False,True,True,True,False,RIGHT,RIGHT,86,85
410,420,420,420,460,190,UP,RIGHT,280,270,5,True,False,True,True,True,False,RIGHT,RIGHT,86,85
420,420,430,420,460,190,UP,RIGHT,270,260,5,True,False,True,True,True,False,RIGHT,RIGHT,85,84
420,420,430,420,460,190,UP,RIGHT,270,260,5,True,False,True,True,True,False,RIGHT,RIGHT,85,84
430,420,440,420,460,190,UP,RIGHT,260,250,5,True,False,True,True,True,False,RIGHT,RIGHT,84,83
430,420,440,420,460,190,UP,RIGHT,260,250,5,True,False,True,True,True,False,RIGHT,RIGHT,84,83
440,420,450,420,460,190,UP,RIGHT,250,240,5,True,False,True,True,True,False,RIGHT,RIGHT,83,82
440,420,450,420,460,190,UP,RIGHT,250,240,5,True,False,True,True,True,False,RIGHT,RIGHT,83,82
450,420,450,410,460,190,UP,RIGHT,240,230,5,True,False,True,True,True,False,RIGHT,UP,82,81
450,420,450,410,460,190,UP,RIGHT,240,230,5,True,False,True,True,False,False,UP,UP,82,81
450,410,450,400,460,190,UP,RIGHT,230,220,5,True,True,True,False,False,False,UP,UP,81,80
450,410,450,400,460,190,UP,RIGHT,230,220,5,True,True,True,False,False,False,UP,UP,81,80
450,400,450,390,460,190,UP,RIGHT,220,210,5,True,True,True,False,False,False,UP,UP,80,79
450,400,450,390,460,190,UP,RIGHT,220,210,5,True,True,True,False,False,False,UP,UP,80,79
450,390,450,380,460,190,UP,RIGHT,210,200,5,True,True,True,False,False,False,UP,UP,79,78
450,390,450,380,460,190,UP,RIGHT,210,200,5,True,True,True,False,False,False,UP,UP,79,78
450,380,450,370,460,190,UP,RIGHT,200,190,5,True,True,True,False,False,False,UP,UP,78,77
450,380,450,370,460,190,UP,RIGHT,200,190,5,True,True,True,False,False,False,UP,UP,78,77
450,370,450,360,460,190,UP,RIGHT,190,180,5,True,True,True,False,False,False,UP,UP,77,76
450,370,450,360,460,190,UP,RIGHT,190,180,5,True,True,True,False,False,False,UP,UP,77,76
450,360,460,360,460,190,UP,RIGHT,180,170,5,True,True,True,False,False,False,UP,RIGHT,76,75
450,360,460,360,460,190,UP,RIGHT,180,170,5,True,True,True,False,False,False,RIGHT,RIGHT,76,75
460,360,460,350,460,190,UP,EQUAL,170,160,5,True,False,True,True,False,False,RIGHT,UP,75,74
460,360,460,350,460,190,UP,EQUAL,170,160,5,True,False,True,True,False,False,UP,UP,75,74
460,350,460,340,460,190,UP,EQUAL,160,150,5,True,True,True,False,False,False,UP,UP,74,73
460,350,460,340,460,190,UP,EQUAL,160,150,5,True,True,True,False,False,False,UP,UP,74,73
460,340,460,330,460,190,UP,EQUAL,150,140,5,True,True,True,False,False,False,UP,UP,73,72
460,340,460,330,460,190,UP,EQUAL,150,140,5,True,True,True,False,False,False,UP,UP,73,72
460,330,460,320,460,190,UP,EQUAL,140,130,5,True,True,True,False,False,False,UP,UP,72,71
460,330,460,320,460,190,UP,EQUAL,140,130,5,True,True,True,False,False,False,UP,UP,72,71
460,320,460,310,460,190,UP,EQUAL,130,120,5,True,True,True,False,False,False,UP,UP,71,70
460,320,460,310,460,190,UP,EQUAL,130,120,5,True,True,True,False,False,False,UP,UP,71,70
460,310,460,300,460,190,UP,EQUAL,120,110,5,True,True,True,False,False,False,UP,UP,70,69
460,310,460,300,460,190,UP,EQUAL,120,110,5,True,True,True,False,False,False,UP,UP,70,69
460,300,460,290,460,190,UP,EQUAL,110,100,5,True,True,True,False,False,False,UP,UP,69,68
460,300,460,290,460,190,UP,EQUAL,110,100,5,True,True,True,False,False,False,UP,UP,69,68
460,290,460,280,460,190,UP,EQUAL,100,90,5,True,True,True,False,False,False,UP,UP,68,67
460,290,460,280,460,190,UP,EQUAL,100,90,5,True,True,True,False,False,False,UP,UP,68,67
460,280,460,270,460,190,UP,EQUAL,90,80,5,True,True,True,False,False,False,UP,UP,67,66
460,280,460,270,460,190,UP,EQUAL,90,80,5,True,True,True,False,False,False,UP,UP,67,66
460,270,460,260,460,190,UP,EQUAL,80,70,5,True,True,True,False,False,False,UP,UP,66,65
460,270,460,260,460,190,UP,EQUAL,80,70,5,True,True,True,False,False,False,UP,UP,66,65
460,260,460,250,460,190,UP,EQUAL,70,60,5,True,True,True,False,False,False,UP,UP,65,64
460,260,460,250,460,190,UP,EQUAL,70,60,5,True,True,True,False,False,False,UP,UP,65,64
460,250,460,240,460,190,UP,EQUAL,60,50,5,True,True,True,False,False,False,UP,UP,64,63
460,250,460,240,460,190,UP,EQUAL,60,50,5,True,True,True,False,False,False,UP,UP,64,63
460,240,460,230,460,190,UP,EQUAL,50,40,5,True,True,True,False,False,False,UP,UP,63,62
460,240,460,230,460,190,UP,EQUAL,50,40,5,True,True,True,False,False,False,UP,UP,63,62
460,230,460,220,460,190,UP,EQUAL,40,30,5,True,True,True,False,False,False,UP,UP,62,61
460,230,460,220,460,190,UP,EQUAL,40,30,5,True,True,True,False,False,False,UP,UP,62,61
460,220,460,210,460,190,UP,EQUAL,30,20,5,True,True,True,False,False,False,UP,UP,61,60
460,220,460,210,460,190,UP,EQUAL,30,20,5,True,True,True,False,False,False,UP,UP,61,60
460,210,460,200,460,190,UP,EQUAL,20,10,5,True,True,True,False,False,False,UP,UP,60,59
460,210,460,200,460,190,UP,EQUAL,20,10,5,True,True,True,False,False,False,UP,UP,60,59
460,200,460,190,460,190,UP,EQUAL,10,0,5,True,True,True,False,False,False,UP,UP,59,159
460,200,460,190,460,190,UP,EQUAL,10,0,5,True,True,True,False,False,False,UP,UP,59,159
460,190,460,180,60,280,EQUAL,EQUAL,490,500,6,True,True,True,False,False,False,UP,UP,159,158
460,190,460,180,60,280,EQUAL,EQUAL,490,500,6,True,True,True,False,False,False,UP,UP,159,158
460,180,460,170,60,280,DOWN,LEFT,500,510,6,True,True,True,False,False,False,UP,UP,158,157
460,180,460,170,60,280,DOWN,LEFT,500,510,6,True,True,True,False,False,False,UP,UP,158,157
460,170,460,160,60,280,DOWN,LEFT,510,520,6,True,True,True,False,False,False,UP,UP,157,156
460,170,460,160,60,280,DOWN,LEFT,510,520,6,True,True,True,False,False,False,UP,UP,157,156
460,160,460,150,60,280,DOWN,LEFT,520,530,6,True,True,True,False,False,False,UP,UP,156,155
460,160,460,150,60,280,DOWN,LEFT,520,530,6,True,True,True,False,False,False,UP,UP,156,155
460,150,450,150,60,280,DOWN,LEFT,530,520,6,True,True,True,False,False,False,UP,LEFT,155,154
460,150,450,150,60,280,DOWN,LEFT,530,520,6,True,True,True,False,False,False,LEFT,LEFT,155,154
450,150,440,150,60,280,DOWN,LEFT,520,510,6,False,True,True,True,False,False,LEFT,LEFT,154,153
450,150,440,150,60,280,DOWN,LEFT,520,510,6,False,True,True,True,False,False,LEFT,LEFT,154,153
440,150,430,150,60,280,DOWN,LEFT,510,500,6,False,True,True,True,False,False,LEFT,LEFT,153,152
440,150,430,150,60,280,DOWN,LEFT,510,500,6,False,True,True,True,False,False,LEFT,LEFT,153,152
430,150,430,160,60,280,DOWN,LEFT,500,490,6,False,True,True,True,False,False,LEFT,DOWN,152,151
430,150,430,160,60,280,DOWN,LEFT,500,490,6,False,True,True,True,True,False,DOWN,DOWN,152,151
430,160,430,170,60,280,DOWN,LEFT,490,480,6,True,True,False,True,True,False,DOWN,DOWN,151,150
430,160,430,170,60,280,DOWN,LEFT,490,480,6,True,True,False,True,True,False,DOWN,DOWN,151,150
430,170,430,180,60,280,DOWN,LEFT,480,470,6,True,True,False,True,True,False,DOWN,DOWN,150,149
430,170,430,180,60,280,DOWN,LEFT,480,470,6,True,True,False,True,True,False,DOWN,DOWN,150,149
430,180,430,190,60,280,DOWN,LEFT,470,460,6,True,True,False,True,True,False,DOWN,DOWN,149,148
430,180,430,190,60,280,DOWN,LEFT,470,460,6,True,True,False,True,True,False,DOWN,DOWN,149,148
430,190,430,200,60,280,DOWN,LEFT,460,450,6,True,True,False,True,True,False,DOWN,DOWN,148,147
430,190,430,200,60,280,DOWN,LEFT,460,450,6,True,True,False,True,True,False,DOWN,DOWN,148,147
430,200,430,210,60,280,DOWN,LEFT,450,440,6,True,True,False,True,True,False,DOWN,DOWN,147,146
430,200,430,210,60,280,DOWN,LEFT,450,440,6,True,True,False,True,True,False,DOWN,DOWN,147,146
430,210,430,220,60,280,DOWN,LEFT,440,430,6,True,True,False,True,True,False,DOWN,DOWN,146,145
430,210,430,220,60,280,DOWN,LEFT,440,430,6,True,True,False,True,True,False,DOWN,DOWN,146,145
430,220,430,230,60,280,DOWN,LEFT,430,420,6,True,True,False,True,True,False,DOWN,DOWN,145,144
430,220,430,230,60,280,DOWN,LEFT,430,420,6,True,True,False,True,True,False,DOWN,DOWN,145,144
430,230,430,240,60,280,DOWN,LEFT,420,410,6,True,True,False,True,True,False,DOWN,DOWN,144,143
430,230,430,240,60,280,DOWN,LEFT,420,410,6,True,True,False,True,True,False,DOWN,DOWN,144,143
430,240,430,250,60,280,DOWN,LEFT,410,400,6,True,True,False,True,True,False,DOWN,DOWN,143,142
430,240,430,250,60,280,DOWN,LEFT,410,400,6,True,True,False,True,True,False,DOWN,DOWN,143,142
430,250,430,260,60,280,DOWN,LEFT,400,390,6,True,True,False,True,True,False,DOWN,DOWN,142,141
430,250,430,260,60,280,DOWN,LEFT,400,390,6,True,True,False,True,True,False,DOWN,DOWN,142,141
430,260,430,270,60,280,DOWN,LEFT,390,380,6,True,True,False,True,True,False,DOWN,DOWN,141,140
430,260,430,270,60,280,DOWN,LEFT,390,380,6,True,True,False,True,True,False,DOWN,DOWN,141,140
430,270,430,280,60,280,DOWN,LEFT,380,370,6,True,True,False,True,True,False,DOWN,DOWN,140,139
430,270,430,280,60,280,DOWN,LEFT,380,370,6,True,True,False,True,True,False,DOWN,DOWN,140,139
430,280,420,280,60,280,EQUAL,LEFT,370,360,6,True,True,False,True,True,False,DOWN,LEFT,139,138
430,280,420,280,60,280,EQUAL,LEFT,370,360,6,True,True,False,True,False,False,LEFT,LEFT,139,138
420,280,410,280,60,280,EQUAL,LEFT,360,350,6,False,True,True,True,False,False,LEFT,LEFT,138,137
420,280,410,280,60,280,EQUAL,LEFT,360,350,6,False,True,True,True,False,False,LEFT,LEFT,138,137
410,280,400,280,60,280,EQUAL,LEFT,350,340,6,False,True,True,True,False,False,LEFT,LEFT,137,136
410,280,400,280,60,280,EQUAL,LEFT,350,340,6,False,True,True,True,False,False,LEFT,LEFT,137,136
400,280,390,280,60,280,EQUAL,LEFT,340,330,6,False,True,True,True,False,False,LEFT,LEFT,136,135
400,280,390,280,60,280,EQUAL,LEFT,340,330,6,False,True,True,True,False,False,LEFT,LEFT,136,135
390,280,380,280,60,280,EQUAL,LEFT,330,320,6,False,True,True,True,False,False,LEFT,LEFT,135,134
390,280,380,280,60,280,EQUAL,LEFT,330,320,6,False,True,True,True,False,False,LEFT,LEFT,135,134
380,280,370,280,60,280,EQUAL,LEFT,320,310,6,False,True,True,True,False,False,LEFT,LEFT,134,133
380,280,370,280,60,280,EQUAL,LEFT,320,310,6,False,True,True,True,False,False,LEFT,LEFT,134,133
370,280,360,280,60,280,EQUAL,LEFT,310,300,6,False,True,True,True,False,False,LEFT,LEFT,133,132
370,280,360,280,60,280,EQUAL,LEFT,310,300,6,False,True,True,True,False,False,LEFT,LEFT,133,132
360,280,350,280,60,280,EQUAL,LEFT,300,290,6,False,True,True,True,False,False,LEFT,LEFT,132,131
360,280,350,280,60,280,EQUAL,LEFT,300,290,6,False,True,True,True,False,False,LEFT,LEFT,132,131
350,280,340,280,60,280,EQUAL,LEFT,290,280,6,False,True,True,True,False,False,LEFT,LEFT,131,130
350,280,340,280,60,280,EQUAL,LEFT,290,280,6,False,True,True,True,False,False,LEFT,LEFT,131,130
340,280,330,280,60,280,EQUAL,LEFT,280,270,6,False,True,True,True,False,False,LEFT,LEFT,130,129
340,280,330,280,60,280,EQUAL,LEFT,280,270,6,False,True,True,True,False,False,LEFT,LEFT,130,129
330,280,320,280,60,280,EQUAL,LEFT,270,260,6,False,True,True,True,False,False,LEFT,LEFT,129,128
330,280,320,280,60,280,EQUAL,LEFT,270,260,6,False,True,True,True,False,False,LEFT,LEFT,129,128
320,280,310,280,60,280,EQUAL,LEFT,260,250,6,False,True,True,True,False,False,LEFT,LEFT,128,127
320,280,310,280,60,280,EQUAL,LEFT,260,250,6,False,True,True,True,False,False,LEFT,LEFT,128,127
310,280,300,280,60,280,EQUAL,LEFT,250,240,6,False,True,True,True,False,False,LEFT,LEFT,127,126
310,280,300,280,60,280,EQUAL,LEFT,250,240,6,False,True,True,True,False,False,LEFT,LEFT,127,126
300,280,290,280,60,280,EQUAL,LEFT,240,230,6,False,True,True,True,False,False,LEFT,LEFT,126,125
300,280,290,280,60,280,EQUAL,LEFT,240,230,6,False,True,True,True,False,False,LEFT,LEFT,126,125
290,280,280,280,60,280,EQUAL,LEFT,230,220,6,False,True,True,True,False,False,LEFT,LEFT,125,124
290,280,280,280,60,280,EQUAL,LEFT,230,220,6,False,True,True,True,False,False,LEFT,LEFT,125,124
280,280,270,280,60,280,EQUAL,LEFT,220,210,6,False,True,True,True,False,False,LEFT,LEFT,124,123
280,280,270,280,60,280,EQUAL,LEFT,220,210,6,False,True,True,True,False,False,LEFT,LEFT,124,123
270,280,260,280,60,280,EQUAL,LEFT,210,200,6,False,True,True,True,False,False,LEFT,LEFT,123,122
270,280,260,280,60,280,EQUAL,LEFT,210,200,6,False,True,True,True,False,False,LEFT,LEFT,123,122
260,280,250,280,60,280,EQUAL,LEFT,200,190,6,False,True,True,True,False,False,LEFT,LEFT,122,121
260,280,250,280,60,280,EQUAL,LEFT,200,190,6,False,True,True,True,False,False,LEFT,LEFT,122,121
250,280,240,280,60,280,EQUAL,LEFT,190,180,6,False,True,True,True,False,False,LEFT,LEFT,121,120
250,280,240,280,60,280,EQUAL,LEFT,190,180,6,False,True,True,True,False,False,LEFT,LEFT,121,120
240,280,230,280,60,280,EQUAL,LEFT,180,170,6,False,True,True,True,False,False,LEFT,LEFT,120,119
240,280,230,280,60,280,EQUAL,LEFT,180,170,6,False,True,True,True,False,False,LEFT,LEFT,120,119
230,280,220,280,60,280,EQUAL,LEFT,170,160,6,False,True,True,True,False,False,LEFT,LEFT,119,118
230,280,220,280,60,280,EQUAL,LEFT,170,160,6,False,True,True,True,False,False,LEFT,LEFT,119,118
220,280,210,280,60,280,EQUAL,LEFT,160,150,6,False,True,True,True,False,False,LEFT,LEFT,118,117
220,280,210,280,60,280,EQUAL,LEFT,160,150,6,False,True,True,True,False,False,LEFT,LEFT,118,117
210,280,200,280,60,280,EQUAL,LEFT,150,140,6,False,True,True,True,False,False,LEFT,LEFT,117,116
210,280,200,280,60,280,EQUAL,LEFT,150,140,6,False,True,True,True,False,False,LEFT,LEFT,117,116
200,280,190,280,60,280,EQUAL,LEFT,140,130,6,False,True,True,True,False,False,LEFT,LEFT,116,115
200,280,190,280,60,280,EQUAL,LEFT,140,130,6,False,True,True,True,False,False,LEFT,LEFT,116,115
190,280,180,280,60,280,EQUAL,LEFT,130,120,6,False,True,True,True,False,False,LEFT,LEFT,115,114
190,280,180,280,60,280,EQUAL,LEFT,130,120,6,False,True,True,True,False,False,LEFT,LEFT,115,114
180,280,170,280,60,280,EQUAL,LEFT,120,110,6,False,True,True,True,False,False,LEFT,LEFT,114,113
180,280,170,280,60,280,EQUAL,LEFT,120,110,6,False,True,True,True,False,False,LEFT,LEFT,114,113
170,280,160,280,60,280,EQUAL,LEFT,110,100,6,False,True,True,True,False,False,LEFT,LEFT,113,112
170,280,160,280,60,280,EQUAL,LEFT,110,100,6,False,True,True,True,False,False,LEFT,LEFT,113,112
160,280,150,280,60,280,EQUAL,LEFT,100,90,6,False,True,True,True,False,False,LEFT,LEFT,112,111
160,280,150,280,60,280,EQUAL,LEFT,100,90,6,False,True,True,True,False,False,LEFT,LEFT,112,111
150,280,140,280,60,280,EQUAL,LEFT,90,80,6,False,True,True,True,False,False,LEFT,LEFT,111,110
150,280,140,280,60,280,EQUAL,LEFT,90,80,6,False,True,True,True,False,False,LEFT,LEFT,111,110
140,280,130,280,60,280,EQUAL,LEFT,80,70,6,False,True,True,True,False,False,LEFT,LEFT,110,109
140,280,130,280,60,280,EQUAL,LEFT,80,70,6,False,True,True,True,False,False,LEFT,LEFT,110,109
130,280,120,280,60,280,EQUAL,LEFT,70,60,6,False,True,True,True,False,False,LEFT,LEFT,109,108
130,280,120,280,60,280,EQUAL,LEFT,70,60,6,False,True,True,True,False,False,LEFT,LEFT,109,108
120,280,110,280,60,280,EQUAL,LEFT,60,50,6,False,True,True,True,False,False,LEFT,LEFT,108,107
120,280,110,280,60,280,EQUAL,LEFT,60,50,6,False,True,True,True,False,False,LEFT,LEFT,108,107
110,280,100,280,60,280,EQUAL,LEFT,50,40,6,False,True,True,True,False,False,LEFT,LEFT,107,106
110,280,100,280,60,280,EQUAL,LEFT,50,40,6,False,True,True,True,False,False,LEFT,LEFT,107,106
100,280,90,280,60,280,EQUAL,LEFT,40,30,6,False,True,True,True,False,False,LEFT,LEFT,106,105
100,280,90,280,60,280,EQUAL,LEFT,40,30,6,False,True,True,True,False,False,LEFT,LEFT,106,105
90,280,80,280,60,280,EQUAL,LEFT,30,20,6,False,True,True,True,False,False,LEFT,LEFT,105,104
90,280,80,280,60,280,EQUAL,LEFT,30,20,6,False,True,True,True,False,False,LEFT,LEFT,105,104
80,280,70,280,60,280,EQUAL,LEFT,20,10,6,False,True,True,True,False,False,LEFT,LEFT,104,103
80,280,70,280,60,280,EQUAL,LEFT,20,10,6,False,True,True,True,False,False,LEFT,LEFT,104,103
70,280,60,280,60,280,EQUAL,LEFT,10,0,6,False,True,True,True,False,False,LEFT,LEFT,103,203
70,280,60,280,60,280,EQUAL,LEFT,10,0,6,False,True,True,True,False,False,LEFT,LEFT,103,203
60,280,50,280,160,60,EQUAL,EQUAL,320,330,7,False,True,True,True,False,False,LEFT,LEFT,203,202
60,280,50,280,160,60,EQUAL,EQUAL,320,330,7,False,True,True,True,False,False,LEFT,LEFT,203,202
50,280,40,280,160,60,UP,RIGHT,330,340,7,False,True,True,True,False,False,LEFT,LEFT,202,201
50,280,40,280,160,60,UP,RIGHT,330,340,7,False,True,True,True,False,False,LEFT,LEFT,202,201
40,280,30,280,160,60,UP,RIGHT,340,350,7,False,True,True,True,False,False,LEFT,LEFT,201,200
40,280,30,280,160,60,UP,RIGHT,340,350,7,False,True,True,True,False,False,LEFT,LEFT,201,200
30,280,30,290,160,60,UP,RIGHT,350,360,7,False,True,True,True,False,False,LEFT,DOWN,200,199
30,280,30,290,160,60,UP,RIGHT,350,360,7,False,True,True,True,False,False,DOWN,DOWN,200,199
30,290,30,300,160,60,UP,RIGHT,360,370,7,True,True,False,True,False,False,DOWN,DOWN,199,198
30,290,30,300,160,60,UP,RIGHT,360,370,7,True,True,False,True,False,False,DOWN,DOWN,199,198
30,300,30,310,160,60,UP,RIGHT,370,380,7,True,True,False,True,False,False,DOWN,DOWN,198,197
30,300,30,310,160,60,UP,RIGHT,370,380,7,True,True,False,True,False,False,DOWN,DOWN,198,197
30,310,40,310,160,60,UP,RIGHT,380,370,7,True,True,False,True,False,False,DOWN,RIGHT,197,196
30,310,40,310,160,60,UP,RIGHT,380,370,7,True,True,False,True,False,False,RIGHT,RIGHT,197,196
40,310,50,310,160,60,UP,RIGHT,370,360,7,True,False,True,True,False,False,RIGHT,RIGHT,196,195
40,310,50,310,160,60,UP,RIGHT,370,360,7,True,False,True,True,False,False,RIGHT,RIGHT,196,195
